,가수,곡명,가사,장르,발매일
318,이효리,Hey Mr. Big,"Hey listen Mr boy
잘난 척 하는 입술로
이제는 속 깊은 사랑을 말해
come on Like a Man
자랑만 가득한 날마다 따분한
미래가 아득한 소년들이여
가슴이 따뜻한 생각이 반듯한
조금은 차분한 남자가 돼 줘
1분 1초 바쁘게 시계침은
숨 가쁘게 도는데
왜 늘 제자리 jump jump
자존심은 no 자신감으로
무거운 큰 산처럼 자라나줘
Hey listen Mr boy
잘난 척 하는 입술로
이제는 속 깊은 사랑을 말해
come on Like a man
Hey get up Mr Big
훌쩍 넓어진 어깨로
죽어도 지켜줄 여자를 안길
you know real man
남자의 두 눈이 세상을 삼킬 듯
빛나면 너무나 멋지게 보여
남자의 싸움은 힘 아닌 희망이
커질 때 언제나 승리가 보여
Hey listen Mr boy
강한척 하던 용기로
원하는 소원을 향해 널 던져
burning runing man
Hey get up Mr Big
세상을 가질 맘으로
새롭게 태어나
I'm waiting for you
Let's go Mr Big
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
Hey listen Mr boy
잘난척 하는 입술로
이제는 속 깊은 사랑을 말해
come on Like a man
Hey get up Mr Big
훌쩍 넓어진 어깨로
죽어도 지켜줄 여자를 안길
you know real man",댄스,2008.07.14
319,태양,나만 바라봐,"하루에도 몇 번씩 널
보며 웃어 난
수백번 말했잖아
You're the love of my life
거짓된 세상 속 불안한
내 맘 속
오직 나 믿는 건 너
하나 뿐이라고
가끔 내 맘 변할까봐
불안해 할 때면
웃으며 말했잖아 그럴
일 없다고
끝 없는 방황 속 텅 빈
내 가슴속
내가 기댈 곳은 너
하나뿐 이지만
가끔씩 흔들리는 내
자신이 미워 yeah
오늘도 난 이 세상에 휩쓸려
살며시 널 지워
내가 바람 펴도
너는 절대 피지마 Baby
나는 너를 잊어도
넌 나를 잊지마 Lady
가끔 내가 연락이 없고
술을 마셔도
혹시 내가 다른 어떤 여자와
잠시 눈을 맞춰도
넌 나만 바라봐
오늘밤도 지새며 날
기다렸다고
눈물로 내게 말해
변한 것 같다고
널 향한 내 맘도
처음과 같다고
수 없이 달래며 지내온
많은 밤들
니가 없이는 난 너무
힘들 것 같지만
때론 너로 인해 숨이 막혀 난
끝없는 다툼 속 기나긴 한숨 속
니가 기댈 곳은 나 하나
뿐 이지만
니가 귀찮아지는 내
자신이 미워
오늘도 난 웃으며
나도 몰래 자신을 잃어
내가 바람 펴도
너는 절대 피지마 Baby
나는 너를 잊어도
넌 나를 잊지마 Lady
가끔 내가 연락이 없고
술을 마셔도
혹시 내가 다른 어떤 여자와
잠시 눈을 맞춰도
넌 나만 바라봐
내가 이기적이란 걸 난
너무 잘 알아
난 매일 무의미한 시간 속에
이렇게 더럽혀지지만 BABY
너만은 언제나 순수하게
남길 바래
이게 내 진심인걸 널 향한
믿음인 걸
죽어도 날 떠나지마
내가 바람 펴도
너는 절대 피지마 yeah
나는 너를 잊어도
넌 나를 잊지마 Lady
가끔 내가 연락이 없고
술을 마셔도
혹시 내가 다른 어떤 여자와
잠시 눈을 맞춰도
넌 나만 바라봐
넌 나만 바라봐",R&B/Soul,2008.05.22
320,다비치,미워도 사랑하니까,"사랑을 선물했더니
이별을 주려하다니
이런 사람이었니
너 왜 이렇게 못됐니
나만 사랑한다면서
우리 사랑 모두 거짓말이니
니가 내게 이럴 줄 몰랐어
여자의 마음을
왜 이렇게 모르니
정말 알다가도 모르는
남자들의 마음을
도대체 알수가 없어
너는 내 남자이니까
니가 내 사랑이니까
다 미안해
다 이해해
헤어지지 말자
밤 늦도록 술 마신다고
담배 좀 그만 피라고
귀찮은 잔소리도 하지 않을게
미워도 사랑하니까

성격이 조금 급하고
속이 좁은 여자란 걸 알잖아
고치려고 노력도 해볼게
화장기가 없는
맨 얼굴을 좋아한 너
화장이 진한 것 같아
거울을 보다가
눈물로 다 지웠어
너는 내 남자이니까
니가 내 사랑이니까
다 미안해
다 이해해
헤어지지 말자
주말에 영화 보자고
늦으면 전화하라고
귀찮은 잔소리도 하지 않을게
미워도 사랑하니까
도대체 니가 얼마만큼
잘난 놈이길래
왜 이렇게 대체
내 마음을 몰라주는데
날 아프게 하는데

늦어도 괜찮으니까
좀 늦어도 괜찮으니까
꼭 돌아온단 약속만 해줘
미워도 사랑하니까
미워도 사랑하니까
아파도 사랑하니까
너는 내 남자이니까
니가 날 안아줘야 해
모든 걸 다 알면서도
속고 또 속아주는게
여자의 마음인 걸 모르니
아파도 사랑하니까
미워도 사랑하니까",발라드,2008.01.28
321,지아,사랑해 미안해,"닮은 얼굴만 봐도
가슴에 솟구치는 사람
눈을 감고 떠올리면 그리운 사람
발소리만 들려도
떠난 그대일까 하는 마음에
긴 밤에도 잠 못 들어요
베게는 늘 젖어있나봐
꿈에라도 만나면
그댄 항상 나를 떠나가니까
사랑해 사랑해 사랑해
내 말 안들리나요
내 가슴이 다 쉬도록
난 울고만 있는데
사랑해 사랑해
내 품 안에 그댈 안고 싶은데
어떡해요
그댄 멀어져만 가네요

마음놓고 사랑하도록
힘껏 안아보도록
제발 내 품 안에 돌아와줘요
사랑해 사랑해 사랑해
내 말 안들리나요
내 가슴이 다 쉬도록
난 울고만 있는데
사랑해 사랑해
내 품 안에 그댈 안고 싶은데
어떡해요
그댄 멀어져만 가네요
미안해 미안해 미안해
그리움만 쌓여서
잊으려 지우려해도 그리움만 더해서
사랑해 사랑해
이별로 돌아가지 않을래요
기다려요
사랑이 머물던 자리에",발라드,2008.07.14
322,먼데이 키즈 (Monday Kiz),가슴으로 외쳐 (Rap Feat. Rhymer),"니가 그리워 나를 버린 니가
너무나 미워
내 아픔 슬픔에 비해
쓰디쓴 술 한잔은 부드러워
이제는 짙은 어둠만이 나를 드리워
니가 그리워 나를 버린 니가 미워
내 아픔 슬픔에 흐르는
눈물이 안쓰러워
이제는 짙은 어둠만이 나를 드리워
사랑도 이별도 아린 상처까지도
모두 다 안겨준 고마운 사람
날 보던 미소도 아름다운 기억도
내게서 다 가져간 그대란 사람
Too far away 멀어진 사랑아
날 떠난 사랑아 왜 내게 아픔들만
Don't go away 오늘도 그대만
찾아 찾아 날 떠나지 말아 제발

눈물에 미움에 그댈 원망 해봐도
여전히 그대만 사랑할 사람
추억에 향기에 미칠것만 같아도
한숨에 다 보내고 죽어갈 사람
못 잊을 사람
Too far away 멀어진 사랑아
날 떠난 사랑아 왜 내게 아픔들만
Don't go away 오늘도 그대만
찾아 찾아 날 떠나지 말아 제발
여전히 너는 나의 darling
허나 이제는 갈린 그런 사이
내 모든 것들을 가지고 떠나가
슬픔 too far away
슬픔은 day by day
흐르는 눈물은 절대로
멈출수가 없어
can't stop
가슴은 널 원해 아직까지도
그러나 두 눈은 널 보내
정말 바보같이도
눈물로 덧칠해 미소는 겉치레
슬픔이 걷히게 오늘도 미쳐 소리쳐
가슴으로 외쳐
아직도 바래 원해
잊으려고 애를 써도
난 이제 안돼 버리지 못해 널
Too far away 멀어진 사랑아
날 떠난 사랑아 왜 내게 아픔들만
Don't go away 오늘도 그대만
찾아 찾아 날 떠나지 말아 제발
Too far away 이러지 말아줘
날 놓지 말아줘 이대론 살수없어
Good bye away 그 말만 말아줘
안돼 안돼 날 버리지 말아 제발
니가 그리워 나를 버린 니가 미워",발라드,2008.03.31
323,거미,미안해요 (Feat. T.O.P),"아침이 밝아오면 난
그댈 다시 볼 수 있나요
첫만남 그 순간처럼
그댈 다시 사랑할게요
얼마나 많은 시간이
우리를 지나가고
지나가던 사람들
모두 우릴 축복했죠
어쩐지 오늘은 왠지
그대의 빈자리가 너무도 커
하루종일 눈물만 흘렸죠
미안해요 그대를 아프게해서
미안해요 해준게 너무 없어서
미안해요 그대를 잊지 못해서
미안해요
하지만 오늘은
꼭 한번 그댈 보고싶어요
많은 여자 중 내눈에서
들어온 넌 마치
영화 속의 주인공
그녀의 아름다움은
절대 뿌리칠 수 없었네
그런 너에게 상처를 주다니
미친듯이 후회해도 늦었지
니 눈물을 모두다 거둬줄게
날 용서해 부탁해 무릎꿇게
제발 내게 기횔줘 미안해서
끄적이던 편지들을
다 찢어 버렸어
그냥 할말이 있어
잠시 내게 시간을 줘
아직 그대 가슴 속에
날 원하고 있다면
행복했던 그날처럼
다시 꼭 안아줄게요
지나간 많은 날들이
그대를 힘들게해 아프게해
아무도 손내밀지 않아도
언제나 빌어줄게요
그대를 더이상
힘들게 하지 않을게
미안해요 그대를 아프게해서
미안해요 해준게 너무 없어서
미안해요 그대를 잊지 못해서
미안해요
하지만 오늘은
꼭 한번 그댈 보고싶어요
얼마나 많은 아픔과
얼마나 많은 고통과
얼마나 많은 눈물이
그대를 견뎌냈을까
얼마나 많은 아픔과
얼마나 많은 고통과
얼마나 많은 미움이
그대를 아파하려 들려 했을까
미안해요 그대를 아프게해서
미안해요 해준게 너무 없어서
내가 미안해요
그대를 잊지 못해서
정말 미안해요
사랑해요",R&B/Soul,2008.03.12
324,"씨야, 다비치, 블랙펄",Blue Moon,"또 다시 사랑이 날 떠나가네요
이젠 다 끝이네요
그래도 나니까 바보니까
그 사람을 기다리죠
사랑 할 때는 정말 따뜻했는데
누구보다 더 나만 아껴줬는데
이별 할 때는 얼어버릴 그만큼
차가웠던 사람
그 이름 까지도
말하고 싶어도
I do I never stop to cry
말을 할 수 없죠
또 다시 사랑이 날 떠나가네요
이젠 다 끝이네요
그래도 나니까 바보니까
그 사람을 기다리죠
다가설 때는 정말 설레었는데
나의 곁에서 가장 가까웠는데
멀어 질 때는 돌아보지도 않고
서둘렀던 사람
그 얼굴 까지도
그리고 싶어도
I do I never stop to cry
그려 볼 수 없죠
또다시 사랑이 날 떠나가네요
이젠 다 끝이네요
그래도 나니까 바보니까
그 사람을 기다리죠
잊으려고 노력하며
다른 이를 봤어
허나 그건 내가 아니야
너무나도 낯선
눈앞에 아른거렸어 추억이
너무 진해서
혹시라도 내가 널널널널널
마추치게 될까봐 두려워
눈물이 번진 화장을
수척한 나의 모습을
바라는 것은 한 가지
미안하다는 한마디
그 하나에 다 용서 할텐데
또 다시 사랑이 날 떠나가네요
이젠 다 끝이네요
그래도 나니까 바보니까
그 사람을 기다리죠
또 다시 사랑이 날 떠나가네요
이젠 다 끝이네요
그래도 나니까 바보니까
그 사람을 기다리죠
잊을 수 없잖아 사랑하니까
내 상처 모두다
그 사람이 준 선물이니까",댄스,2008.05.29
325,에픽하이 (EPIK HIGH),우산 (Feat. 윤하),"어느새 빗물이
내 발목에 고이고
참았던 눈물이
내 눈가에 고이고
I cry
텅빈 방엔 시계소리
지붕과 입 맞추는 비의 소리
오랜만에 입은
코트 주머니속에 반지
손틈새 스며드는 memory
며칠만에 나서보는 밤의 서울
고인 빗물은 작은 거울
그 속에 난 비틀거리며
아프니까 그대 없이 난
한쪽 다리가 짧은 의자
둘이서 쓰긴 작았던 우산
차가운 세상에 섬 같았던 우산
이젠 너무 크고 어색해
그대 곁에 늘 젖어있던
왼쪽어깨
기억의 무게에 고개 숙여보니
버려진듯 풀어진 내 신발끈
허나 곁엔 오직 비와 바람 없다
잠시라도 우산을 들어 줄 사람
and I cry
어느새 빗물이
내 발목에 고이고
참았던 눈물이
내 눈가에 고이고
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가
습관이 되어버린 나
난 그대없이는 안돼요
alone in the rain
하늘의 눈물이 고인 땅
별을 감춘 구름에 보인 달
골목길 홀로 외로운 구두 소리
메아리에 돌아보며
가슴 졸인 맘
나를 꼭 닮은 그림자
서로가 서로를 볼 수 없었던
우리가
이제야 둘인가
대답을 그리다
머리 속 그림과 대답을 흐린다
내 눈엔 너무 컸던 우산
날 울린 세상을 향해 접던 우산
영원의 약속에 활짝 폈던 우산
이제는 찢겨진 우산
아래 두 맘
돌아봐도 이제는 없겠죠
두 손은 주머니 속 깊게 넣겠죠
이리저리 자유롭게 걸어도
두 볼은 가랑비도 쉽게 젖겠죠
어느새 빗물이
내 발목에 고이고
참았던 눈물이
내 눈가에 고이고
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가
습관이 되어버린 나
난 그대없이는 안돼요
alone in the rain
난 열어놨어 내 맘의 문을
그댄 내 머리 위에 우산
그대의 그림자는 나의 그늘
그댄 내 머리 위에 우산
난 열어놨어 내 맘의 문을
그댄 내 머리 위에 우산
그대의 그림자는 나의 그늘
그댄 내 머리 위에 우산
나의 곁에 그대가 없기에
내 창밖에 우산을 들고
기다리던 그대
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가
습관이 되어버린 나
난 그대없이는 안돼요
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가
없는 반쪽의 세상
그댄 나 없이는 안돼요
forever in the rain",랩/힙합,2008.04.17
326,SHINee (샤이니),누난 너무 예뻐 (Replay),"누난 너무 예뻐서 남자들이
가만 안 둬
흔들리는 그녀의 맘 사실
알고 있어
그녀에게 사랑은 한순간의
느낌일 뿐
뭐라 해도 나에겐 삶의
everything
아마 그녀는 어린 내가
부담스러운가봐
날 바라보는 눈빛이 말해주잖아
and I think I'm gonna
hate it girl
끝이 다가 오는 걸
가슴이 말해준다 누가 뭐래도
누난 너무 예뻐
그 그녀를 보는 나는 미쳐
하 하지만 이젠 지쳐
Replay Replay Replay
추억이 내 맘을 할퀴어
아 아파서 이젠 맘을 고쳐
다 다가올 이별에 난
Replay Replay Replay
누난 나의 M V P 부러움에
뿌듯했지
늘 시선집중
그녀와 함께 있는 난 So cool
제발 이 손을 놓지 말자 던
나의 다짐은
어느 순간부터 거짓인걸 알아
아마 그녀는 착한 내가
별 재미없었나 봐
날 대하는 몸짓이
말하고 있잖아
and I think I'm gonna
hate it girl
끝이 다가 오는 걸
가슴이 소리친다 이별 앞에서
누난 너무 예뻐
그 그녀를 보는 나는 미쳐
하 하지만 이젠 지쳐
Make up Shake up Break up
추억이 내 맘을 할퀴어
아 아파서 이젠 맘을 고쳐
다 다가올 이별에 난
Make up Shake up Break up
아 아 아름다운 그녀는
아 아 아직까지 누구와
진실 된 사랑의 맛을
본적이 없는 게 분명해
아 아 아쉽게도 그녀는
아 아 아직 어린 나에겐
진실 된 사랑의 마음을
받을 수 없는지
누난 너무 예뻐
그 그녀를 보는 나는 미쳐
하 하지만 이젠 지쳐
Replay Replay Replay
추억이 내 맘을 할퀴어
아 아파서 이젠 맘을 고쳐
다 다가올 이별에 난
Replay Replay Replay
누난 너무 예뻐
그 그녀를 보는 나는 미쳐
하 하지만 이젠 지쳐
Replay Replay Replay
추억이 내 맘을 할퀴어
아 아파서 이젠 맘을 고쳐
다 다가올 이별에 난
Replay Replay Replay
누난 너무 예뻐
I keep thinkin 'bout you
누난 예뻐
I keep dreaming 'bout you
진실된 사랑의 맛을 본 적이
누난 너무 예뻐
I keep thinkin 'bout you
누난 예뻐
I keep dreaming 'bout you
진실된 사랑의 마음을",댄스,2008.05.22
327,소녀시대 (GIRLS' GENERATION),Kissing You,"뚜뚜루 뚜뚜뚜
Kissing you baby
뚜뚜루 뚜뚜뚜
Loving you baby
장난스런
너의 키스에 기분이 좋아
귀엽게 새침한 표정 지어도
어느 샌가 나는
숙녀처럼 내 입술은
사근사근 그대 이름 부르죠
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
Kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한 사랑해
기분 좋은 한마디
뚜뚜루 뚜뚜뚜
Kissing you baby
뚜뚜루 뚜뚜뚜
Loving you baby
눈을 감고
너의 입술에 키스를 하면
내 볼은 핑크빛 물이 들어도
내 마음은 이미 넘어가고
내 가슴엔
두근두근 심장소리 들리죠
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
Kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한
사랑해 기분 좋은 한마디
사랑해 사랑해
너만을 사랑해 하늘만큼
언제나 행복하게
환한 웃음 줄게
너만의 소중한
여자친굴 약속해
너는 내 옆에 있고
나의 두 눈에 있고
너의 품안엔 항상 내가 있을게
그대와 발을 맞추며 걷고
너의 두 손을 잡고
니 어깨에 기대어 말하고 싶어
고마워 사랑해 행복만 줄게요
Kissing you oh my love
내일은 따스한 햇살 속에
너는 내 옆에 누워
사랑의 노랠 불러주며 웃어줘
달콤한 사랑해
기분 좋은 한마디
달콤한 사랑해 기분 좋은
사랑해 한마디",댄스,2007.11.01
