,가수,곡명,가사,장르,발매일
24,박진영,날 떠나지마,"멀어지는 너의 모습은
나의 눈물속에서
점점 더 번져가고
작아지는 널 느낄 수록
내마음속에서 넌 커져가고
하지만 난 괜찮아
내사랑이 떠나는 널
다시 내게 돌려줄걸
난 알아 난알아
날 떠나지마
가는 널 볼수가 없어
넌 떠나지만
난 뒷모습만 보며 서있어
다시 한번 말하지만
제발 날 떠나지마
내 사랑이 너의 오는 길을
비춰줄거야 oh baby
희미해진 너를 보면서
나의 그리움들은 커져가고
하지만 난 괜찮아
내 사랑이 떠나는 널
다시 내게
돌려줄걸 난 알아 난 알아
날 떠나지마
가는 널 볼수가 없어
넌 떠나지만
난 뒷모습만 보며 서있어
다시 한번 말하지만
제발 날 떠나지마
내 사랑이 너의 오는 길을
비춰줄거야
날 떠나지마 가는 널
볼수가 없어
넌 떠나지만
난 뒷모습만 보며 서있어
다시 한번 말하지만
제발 날 떠나지마
내 사랑이 너의 오는 길을
비춰줄거야 oh baby",댄스,1994.09
25,조규찬,아담과 이브는 사과를 깨물었다,"널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해

지금부터 내가 들려주는 얘길

화내지 말고 잘 들어봐

언제부터 이렇게 내 머릿속에

두 생각이 자라나게 됐는지

널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

어젯밤에 두 시간 통화중일 때

수화길 잘못 놓은 게 아냐

친구가 봤었다던 월요일 거리

내 곁에 선 그녀와 얘기중이었어

널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무래도 그녈 봤다면 반했을걸

솔직히 그 순간에는

까맣게 널 잊었었어

믿을 수 없는 일이겠지만



아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해



널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해",발라드,1995.03
26,박미경,이유같지 않은 이유,"아무것도 필요없어 니가 나를 떠나려한다면
나를 사랑했단 말도 모두 연극처럼 느낄뿐야
마음이 변했다면 이유를 대지마~~예
내가 싫어진걸 난 알고있어
가식적인 말로 나를 위로하려고 하지마
이젠 기대하지않아
너의곁엔 다른 얼굴 다른모습 뿐야
다시는 나도 돌아가지 않아 너를위해 더이상 난
슬퍼지긴 싫어
무슨말을 하는거야 나는 너를 이해할수 없어
이유같지 않은 이유로 나를 설득하려고하지마
이젠 내맘속엔 너의 자린 없어...~~예
모두 버린거야 지금까지
내게 남겨진 슬픈 사랑의 모든 기억들
이젠 기대하지않아 너의곁엔 다른얼굴 다른모습뿐야
다시는 나도 돌아가지 않아 너를 위해 더이상 난
슬퍼지긴 싫어

이젠 기대하지않아
너의곁엔 다른얼굴 다른 모습뿐야
다시는 나도 돌아가지않아
너를 위해 더이상 난 슬퍼지긴싫어

이젠 기대하지않아
너의곁엔 다른얼굴 다른 모습뿐야
다시는 나도 돌아가지않아
너를 위해 더이상 난 슬퍼지긴싫어
빠밤~~~~",댄스,1994.10.14
27,신승훈,그 후로 오랫동안,"우연인지 몰라도 네가 눈물 흘릴 때마다
하늘에선 비가 내렸어
익숙해져버린 난 그냥 너의 슬픈 눈을 보면서
차가운 한마디 울지마
하지만 이제 나도 그때처럼 비가 내리면
눈물을 흘리고 있어
내게 너무나도 소중한 네가 내 곁에 없다는 이유로 난
비와 함께 울고 있었던 거야
그 후로 오랫동안 비가 왔어
내리는 비만큼 나도 울었어
하지만 더 견딜 수가 없는 건
어디선가 너도 나처럼 울고 있다는 생각에
하늘이여 나를 도와줘 그렇게 울고 있지 말고
내 님이 있는 곳 너는 쉽게 알 수 있잖아
내가 살아있는 동안에 한번만이라도 그대를
우연일지라도 너를 믿을게 너의 눈물 맞으며

그 후로 오랫동안 비가 왔어
내리는 비만큼 나도 울었어
하지만 더 견딜 수가 없는 건
어디선가 너도 나처럼 울고 있다는 생각에
하늘이여 나를 도와줘 그렇게 울고 있지 말고
내 님이 있는 곳 너는 쉽게 알 수 있잖아
내가 살아있는 동안에 한번만이라도 그대를
우연일지라도 너를 믿을게 너의 눈물 맞으며",발라드,1994.09.15
28,박정운,기억에 남는건 너의 젖은 눈동자,"기억에 남는건
너의 젖은 눈동자
너에게 물었지 외로우냐고
비오는 날이면
그렇게도 좋다며
티없이 웃었던
너의 얼굴 생각나
오늘도 이렇게 비는
쏟아지는데
넌 무슨 생각 잠겨 있을까
이 세상 모든 것이
비에 젖어 가듯이
너의 눈망울도 젖어 가겠지
그냥 스치듯이
지나버린 작은 만남속에
그 포근함 나 잊을 수 없어
언제나 빗소리가
들려오면 떠오르는 너의얼굴
아쉬운 기억으로 남겨두겠어

비오는 날이면
그렇게도 좋다며
티없이 웃었던
너의 얼굴 생각나
오늘도 이렇게 비는
쏟아지는데
넌 무슨 생각 잠겨 있을까
이 세상 모든 것이
비에 젖어 가듯이
너의 눈망울도 젖어가겠지
그냥 스치듯이
지나버린 작은 만남속에
그 포근함 나 잊을 수 없어
언제나 빗소리가
들려오면 떠오르는 너의얼굴
아쉬운 기억으로 남겨둘거야",발라드,1997.12
29,박진영,청혼가,"그대가 나와 결혼을 해준다면
니가 나의 부인이 돼줬으면 해
나의 아이의 엄마가 돼줬으면 해
작은 집에서 둘이서 아침에
함께 눈뜨며
아침 햇살에 입을 맞추며
그대가 나와 결혼을 해준다면
나는 그대의 노예가 되어도 좋아
그대가 나의 사랑을 받아준다면
그대와 나는 영원히 함께 할거야
내가 너의 아침을 해줬으면 해
하루의 시작을 늘 그렇게
했으면 해
기쁠 때 함께 웃으며 힘들 때
함께 나누며
잠들기 전에 입을 맞추며
그대가 나와 결혼을 해준다면
나는 그대의 노예가 되어도 좋아
그대가 나의 사랑을 받아준다면
그대와 나는 영원히 함께 할거야
그대가 나와 결혼을 해준다면
나는 그대의 노예가 되어도 좋아
그대가 나의 사랑을 받아준다면
그대와 나는 영원히 함께 할거야",댄스,1995.09
30,베이시스,내가 날 버린 이유,"그때 내가 한말 기억하니
울면서 애원했었지
돌아갈곳없는 난 어떡해
제발 이러지마 부탁이야
너 떠난 후 난 멍하니
벽만보며 울다 웃곤했어
그런데 넌 사랑을 말하는거니
싫어 이젠 싫어
너의 사랑을 받은 이유로
나는 나를 버려야했어
내 모든것을 다 가진 네가
남은게 없는 날 버렸기에
널 떠난 후 난 멍하니
벽만보며 울다 웃곤했어
그런데 넌 사랑을 말하는거니
싫어 이젠 싫어
너의 사랑을 받은 이유로
나는 나를 버려야했어
내 모든것을 다가진 네가
남은게 없는 날 버렸기에",발라드,1995.05.06
31,아낌없이 주는 나무,유년시절의 기행,"어제는 하늘을 나는
아름다운 꿈을 꾸었지
오랜만의 유년 시절의 나를
발견했지
저물 무렵 빈 운동장에
커다란 나무 아래서
운동화에 채이는 비를 보며
그 애와 웃곤 했지
내가 떠나려는 것인지
주위가 변해버린 것인지
횡한 나의 두 눈은
기억 속의 너를 찾네
손 때묻은 가방과
어색한 표정의 사진들은
무뎌진 나의 가슴에 숨은
기억을 깨우네

정든 학교를 떠나고
까만 교복을 입던 날
혼돈스런 날을 보내며 조금
커가는 걸 느꼈지
내가 떠나려는 것인지
주위가 변해버린 것인지
횡한 나의 두 눈은
기억 속의 너를 찾네
손 때묻은 가방과
어색한 표정의 사진들은
무뎌진 나의 가슴에 숨은
기억을 깨우네
손 때묻은 가방과
어색한 표정의 사진들은
무뎌진 나의 가슴에 숨은
기억을 깨우네",발라드,1995.01.01
32,듀스,굴레를 벗어나 (Mo Funk Ver.),"오래 오래 그래
기다려 왔어 나도 널
나를 기다려 주던 너에게
이제야 왔어
너를 외면하면서 나
지워버릴 수가 없었던 건
내게 보여준 너의 그 사랑
오직 오직 그래
사랑을 위해 살겠어
나를 가로막는 그 모든걸
이제는 넘어서
너만을 언제나 너만을 언제나
내 가슴 안에서
나를 향하여 네가 보여 줬던
그 많은 사랑과 너의 정성을
매일 같은 표정 때론 거짓 속에
나는 그저 받았었지
내 앞을 가로막고 서있던
그 모든 위선들
오 나의 감춰졌던 위선
나에게 씌워진 굴레를
모두다 벗어버리고
이렇게 나에게 펼쳐진
나의 많은 날들을
이제는 그대와 함께 하리
나에게 자유보다 더욱
소중한걸 이제야
가르쳐 준 너를
난 사랑해 너를

그 모든 것을 이해하며 따라 준
그녀에게
난 나만의 그 모든
나만의 생각을 말해 줄뿐이었지만
너는 나를 한번도 탓하지 않았어
너의 깊은 마음을 나 알았어
언제나 그 눈물 언제나 그아픔
언제나 너의 깊은 슬픔
나도 이제 같이 하겠어
나도 너 만큼 사랑을 하겠어
그 동안처럼 함께 하겠니
나 여기 서 있을께
진정 너만을 위해
내 앞을 가로막고 서있던
그 모든 위선들
오 나의 감춰졌던 위선
나에게 씌워진 굴레를
모두다 벗어버리고
이렇게 나에게 펼쳐진
나의 많은 날들을
이제는 그대와 함께 하리
나에게 자유보다 더욱
소중한걸 이제야 가르쳐 준 너를
난 사랑해
이렇게 나에게 펼쳐진
나의 많은 날들을
이제는 그대와 함께 하리
나에게 자유보다 더욱
소중한걸 이제야 가르쳐 준 너를
난 사랑해
이렇게 나에게 펼쳐진
나의 많은 날들을
이제는 그대와 함께 하리
나에게 자유보다 더욱
소중한걸 이제야 가르쳐 준 너를
난 사랑해
너를",댄스,1995.04.13
33,김현철,끝난 건가요,"한참 그대는
내게서 멀리 있군요 이제
우리는 끝난 건가요
더이상 없나요 우리둘은
맨 처음 사랑을 말한 걸
기억하나요 이제
우리는 이게 단가요
여기서 멎나요 우리둘은
힘들게 지내온 시간들이
난 아직도 시작인 것 같은데
아무도 이해할 순 없나요
그대여 내게 대답해줘요
정말 끝난 건가요 우리
우린 늘 같은 데 있어
지루했나요 이젠
우리는 그만인가요
여기서 됐나요 우리둘은
힘들게 지내온 시간들이
난 아직도 시작인 것 같은데
이런 나를
아무도 이해할 순 없나요
그대여 내게 대답해줘요
정말 끝난 건가요 우리
힘들게 지내온 시간들이
난 아직도 시작인 것 같은데
아무도 이해할 순 없겠죠
그대여 내게 대답해줘요
끝난 건가요 워 끝난 건가요 우린","발라드, 국내영화",1994.11.20
34,여행스케치,산다는 건 다 그런게 아니겠니,"너는 어떻게 살고 있니
아기 엄마가 되었다면서
밤하늘의 별빛을 닮은 너의 눈빛
수줍던 소녀로 널 기억하는데

오늘 부부싸움도 해 보니
남편은 벌이가 괜찮니
자나 깨나 독신만 고집하던 니가
나보다 먼저 시집갔을 줄이야

산다는 건 그런 게 아니겠니
원하는 대로만 살 수는 없지만
살 수 없는 내일이 있다는 건 설레는 일이야
두렵기는 해도
산다는 건 다 그런 거야
누구도 알 수 없는 것

지금도 떡볶일 좋아하니
요즘도 가끔씩 생각하니
자율학습 시간에 둘이 몰래 나와
사 먹다 선생님께 야단맞던 일

아직도 마음은 그대로인데
겉모습이 많이 변했지
하지만 잃어버린 우리의 모습은
우리를 닮은 아이들의 몫인걸

산다는 건 그런 게 아니겠니
원하는 대로만 살 수는 없지만
살 수 없는 내일이 있다는 건 설레는 일이야
두렵기는 해도
산다는 건 다 그런 거야
누구도 알 수 없는 것

산다는 건 그런 게 아니겠니
원하는 대로만 살 수는 없지만
살 수 없는 내일이 있다는 건 설레는 일이야
두렵기는 해도
산다는 건 다 그런 거야
누구도 알 수 없는 것",포크/블루스,1994.09.18
35,이은미,어떤 그리움,"그대를 바라보면
포근함을 느꼈지
아직도 나에겐
남아 있는 그대의 모습
나의 마음 고요하게 해
지나간 기억 속에
그대 모습 생각나
견딜 수가 없는
혼자만의 외로움들이
나의 마음 허무하게 해
언젠가 그대는
눈물을 흘리며
내게 말했었지
사랑은 슬픈 이별보다
아픈 거라고
하지만 내 님 떠나고
이젠 나 홀로 남아
그대의 앞길을 비추네

지나간 기억 속에
그대 모습 생각나
견딜수가 없는
혼자만의 외로움들이
나의 마음 허무하게 해
언젠가 그대는
눈물을 흘리며
내게 말했었지
사랑은 슬픈 이별보다
아픈 거라고
하지만 내 님 떠나고
이젠 나 홀로 남아
그대의 앞길을 비추네
언젠가 그대는
눈물을 흘리며 내게 말했었지
사랑이 슬픈 이별보다
아픈거라고
하지만 내 님 떠나고
이젠 나 홀로 남아
그대의 앞길을 비추네",발라드,1993.07
36,지니,뭐야 이건,"뭐야 이건

거리위에 지쳐버린 사람들의 한숨 속에
잃어버린 나를 보았지
그냥 열심히 어린시절 반짝이던 눈망울로
그렇게 항상 꿈꾸며 그리던
그런 나의 모습이 아냐
언제까지나 어린날의 나의 꿈을 찾아가는 거야
또다른 나의 세상을 위해서
이제 내게 그무엇도 힘들꺼라 생각지 않아
혼자만의 싸움 뿐인걸
어렵고 힘들어도 부딪혀 이겨내는 거야
고통이 항상 나쁘지는 않아
오히려 내겐 힘이되는 거야
언제까지나 꿈꿔오던 내모습을 찾아가는 거야
또 다른 나의 세상을 위해
언제까지나 어린날의 나의 꿈을 찾아가는 거야
또 다른 나의 세상을 위해서

어렵고 힘들어도 부딪혀 이겨내는 거야
고통이 항상 나쁘지는 않아
오히려 내겐 힘이되는 거야
언제까지나 꿈꿔오던 내모습을 찾아가는 거야
또다른 나의 세상을 위해
언제까지나 어린날의 나의 꿈을 찾아가는 거야
또다른 나의 세상을 위해서 랄랄라라랄~",록/메탈,1996.01.01
37,김원준,세상은 나에게,"내가 웃는 등 뒤엔
고독이 따르겠지만
그건날 오히려 더 강하게 하지
기다리는 이에겐
저절로 돌아오는건 없을껄
일어나 먼져 부딪쳐 보는거야

수많은 질문과
함께 자란 내 꿈에
조그만 날개를
이제는 달아 줄때야
그렇지만 떨어질 꿈이 두려워
세상에 나설 그 준비가 필요해
한때는 내가 만든 어두움 속에
스스로 빠져 울기도 했지만
더이상 나 자신에게
지지만은 않을꺼야
지금부터난 다른 내가 되어야해
내가 웃는 등 뒤엔
고독이 따르겠지만
그건날 오히려 더 강하게 하지
기다리는 이에겐
저절로 돌아오는건 없을껄
일어나 먼져 부디쳐 보는거야

한때는 내가 만든 어두움 속에
스스로 빠져 울기도 했지만
더이상 나 자신에게
지지만은 않을꺼야
지금부터난 다른 내가 되어야해
내가 웃는 등 뒤엔
고독이 따르겠지만
그건날 오히려 더 강하게 하지
기다리는 이에겐
저절로 돌아오는건 없을껄
일어나 먼져 부딪쳐 보는거야
하지만 난 아직 해답과는 또다른
현실에 많이 당황할 나인걸
더구나 세상은 나에게
바로 걸으란 충고뿐
누구도 가르쳐줄 사람은 없어
내가 웃는 등뒤엔
고독이 따르겠지만
그건날 오히려 더 강하게 하지
기다리는 이에겐
저절로 돌아오는건 없을껄
일어나 먼져 부디쳐보는 거야",댄스,1996.09.06
