,가수,곡명,가사,장르,발매일
22,김태영,오랜 방황의 끝,"그대 두 손을 잡고 고개를 숙인채로
나를 용서해달라면서 난 많이 울었지
나의 긴 방황 끝에 결국 내가 찾은건
아직도 날 기다리고 있는 그대였었어
알아 그 동안 많이 들었어
그대가 나땜에 무척 힘들어 했었다는 걸
알아 순간의 나의 잘못이 얼마나 많은
상처로 그대를 괴롭혔는지
이젠 되돌려줄께 못다한 내 사랑이
오직 나 하나만 믿고 기다린 그대에게
내 모든 걸 다바쳐 나의 사랑속에서
이젠 그댈 편히 쉬게 할꺼야
그대 내 손을 잡고 날 감싸주면서
돌아왔으면 됐다면서 날 위로했지
수척해진 얼굴로 미소를 띄운채
내 두눈에 고인 눈물을 닦아주었지
알아 그 동안 많이 들었어
그대가 나땜에 무척 힘들어 했었다는 걸
알아 순간의 나의 잘못이 얼마나 많은
상처로 그대를 괴롭혔는지
이젠 되돌려줄께 못다한 내 사랑을
오직 나 하나만 믿고 기다린 그대에게
내 모든 걸 다바쳐 나의 사랑속에서
이젠 그댈 편히 쉬게 할꺼야
이젠 되돌려줄께 못다한 내 사랑을
오직 나 하나만 믿고 기다린 그대에게
내 모든 걸 다바쳐 나의 사랑속에서
이젠 그댈 편히 쉬게 할꺼야",발라드,2000.01.10
23,플라이 투 더 스카이,Day By Day,"오늘 하루 어땠나요 괜찮았나요
어제는 너무 늦어서 전활
할 수 없었죠
괜시리 수화길 들었다 또 놨다
그렇게 밤을 지새웠어요
조금 우습죠
당신 하루 생활이 난 궁금했어요
잠잘 땐 나처럼 베갤
끌어안고 자는지
가끔은 잠에서 깨보면 TV만
외로이 홀로
켜져 있는지 별거 아닌데
나는 궁금했어요
당신이 좋아지는 거겠죠
그런데 난 이 말을 하기가
Oh baby 힘이 든 건지
아님 용기가 없어서 자꾸만
피하는지
사랑해요 아니 모자라지요
내 안에 사랑 보여 줄 수 있는 날
기다려요 아주 천천히 많이
꺼내 들고서 앞에 서 있을 그 날
손을 뻗어 당신께 난 갔어요
꿈인 줄 알았지만 멈출 수는
없었지요
내 몸에서 느껴지는 떨림을
도저히 멈출 수가 없어요
난 당신께 솔직히 내 맘을
털어놔요
사랑해요 아니 모자라지요
내 안의 사랑 보여 줄 수 있는 날
기다려요 아주 천천히 많이
꺼내 들고서 앞에 서 있을 그 날
Day by day 나보다 더 소중한
I still long for your love
day by day",R&B/Soul,1999.12.14
24,소찬휘,Tears,"아무 일도 내겐 없는 거야
처음부터 우린 모른 거야
워 넌 그렇게
날 보내 줄 수는 없겠니
이제라도 나를 잊어야해
그런 모습 쉽진 않겠지만
아직 날 기다리는
너를 알아 마음이 아파
차라리 나를 미워해
이제 그만 내게 미련 보이지마
두번 다시 넌 나를 찾지마
나로 인해 아파할 테니까
잔인한 여자라 나를 욕하지마
잠시 너를 위해 이별을 택한거야
잊지는마 내 사랑을
너는 내 안에 있어
길진 않을 거야
슬픔이 가기까지 영원히
차라리 나를 미워해
이제 그만 내게 미련 보이지마
두번 다시 넌 나를 찾지마
나로 인해 아파할 테니까
가져가 내게서 눈먼 너의 사랑을
모든 게 집착인걸
너도 알고 있잖아
지독했던 사랑 따윈 모두 지워버려줘
길진 않을 거야
마지막 순간까지 사랑해",댄스,2000.03.24
25,박상민,상실,"이제 다시는
니 맑은 두 눈에-
담겨진 내-모습
볼 수 없겠지
더이상
니 목소리로 깨-는
아침
이젠 없-을거야
너를 스쳐온 바람
귓가에 머물며-
먼 곳의 니-소식
들려주겠지
언젠가
또 다른 사랑으-로
만날
그날만 기다린다고--
그러지마
널 다시 만난다해도
모자란 내 사랑으로
넌 또 울텐데
넌 행복해야 해
하지만 난 아냐-
슬픔밖에 없던
나를 잊어

나의 웃는 소리에
나조차 놀라서-
서둘러 널- 다시
찾아내곤 해
조금씩 희미해지는
너의 기억
나를 더
힘들게만 해--
그러지마
널 모두 잊는다해도
내게 없던 사랑이
되지는 않잖아
나 살 수 있는건 아직도
내 안에- 살아있는 너야
사랑했어
이 세상 누구보다 더
너무 보고 싶어
견딜 수 없을만큼
내 부서진 영혼
조금만 추스려-
너를 보러갈게-
너무 보고 싶어",발라드,2000.06.01
26,샵,잘됐어!!!,"Love is pain love is gone
나를 속였어 사랑없는
세상에 날 버렸어
Stilllove is dream
나는 행복해 넌 몰랐었니
Goodbye 세상엔 반은 남자
이미 다른 너의 모습 언젠가
내 앞에서 사라져 버릴 환상
그런데 나는 지금 무얼 상상
이미 난 네 머리속에 모든 것이
지워져 가고
함께 그 답답한 맘으로 살아야
한다는 생각에
그 어떤것도 무시해 버리는
성격에 아무 것도 되질 않아
네 모습을 봐 멀어지는 널
네안에 버려진 내 모습을 좀 봐
네안에 감춰왔던 너를 보여봐
너를 단념할 수 있게
네 곁에 스며있는 너의 그녀가
날 바보로 만들었어
나에게 사랑을 다 가르쳐준 널
잊을순 없지만
너의 그 다정했던 두 눈엔 항상
그녀뿐야 난 떠나갈래
Love is pain love is gone
나를 속였어 사랑없는 세상에
날 버렸어
Stilllove is dream
나는 행복해 넌 몰랐었니
Goodbye 세상엔 반은 남자
웃고있는 널 봐 뭐라 해도 널 봐
내 곁에 있지 않으려고 발버둥치는
너의 그 모습을 봐 봐 봐 언제까지
한눈팔지 않고 봐 봐 봐
나를 잡아준다더니 왜 울고있는
모습 내 모습 분해
지쳐나가 쓰러진 모습 내 모습
그런건 이제부터 필요없어
네안에 박혀 박힌 사라진 나야
버려진 나야
솔직히 생각하면 내가 아까워
너의 사랑이 되는 건
주위에 걸려있는 다른 매력에
내 마음은 흔들렸어
차라리 잘 됐어 널 지워줄게
네 사랑을 찾아서
언제나 그려왔던 내 바램들이
부르잖아 난 떠나갈래
Love is pain love is gone
나를 속였어 사랑없는 세상에
날 버렸어
Stilllove is dream 나는 행복해
넌 몰랐었니
Goodbye 세상엔 반은 남자
where is my love 내 모든걸
다 아낌없이 줄텐데
Love is pain love is gone
나를 속였어 사랑없는 세상에
날 버렸어
Stilllove is dream 나는 행복해
넌 몰랐었니
Goodbye 세상엔 반은 남자",댄스,2000.08.11
27,박화요비,Lie (Radio Ver.),"말해줄래 나를 위해라면
이러진 말아
아직 그댈 놓아주기에는
너무 난 두려워
이미 지나간 일이
아니라면 숨기지 말아
다시 예전처럼 내게
돌아온다 말해주겠니
미안해져 니 모습
못보는 맘 알겠니
왜 넌 먼곳에서 숨기고 있니
이젠 지워지지가 않아
내 눈물같은 바래진 기억들이
긴 하루 온종일 널 대신하고 있어
기다린단 말하려다
난 잘 지내 해버렸지
떠난 그대 돌아갈 곳 있을것 같아
Oh lie I for you that lie
Do do do that lie
미안해져 니 모습
못보는 맘 알겠니
왜 넌 먼곳에서 숨기고 있니
이미 그댈 향한 사랑은
내 마음을 넌 읽었는지도 몰라
다만 말 안해도 알거라 믿은거야
기다린단 말하려다
난 잘 지내 해버렸지
떠난 그대 돌아갈 곳 있을것 같아
말해줄래 니가 이러는게
우스워보여
아직 나에게는 갈 곳이 없어
음 마지막이라 믿었었지
니가 떠난후에 시간이 지날수록
날 위한 욕심이었다는 걸
난 알고 있었기에
그대 잠이 깬 후에도
난 울면서 헤맸던 건
혹시 그대 내게 돌아오는 길
모를까봐
Oh lie I for you that oh lie
Do do do that lie",R&B/Soul,2000.06.14
28,제이,어제처럼,"trust the warmth inside
can you feel my love alive
어제처럼 오늘도 아무일
없는듯이
그리고 please don't tell me why
이렇게 돌아서지만
나를 떠나가는 이유를 난
묻진 않을게요
cuz i love you
내게 이런 말하기가 쉽진
않았을거야
생각해봤어 얼마나
어려웠을지 다만 슬픈 내
눈물에 돌아설 수 없어
멈출 사랑으로 안을까봐
난 너무나 두려울 뿐이죠
so baby trust the
warmth inside
can you feel my love alive
어제처럼 오늘도 아무일
없는듯이
그리고 please don't tell
me why
이렇게 돌아서지만
나를 떠나가는 이유를 난 묻진
않을게요
네겐 너무나 부족한 나를
알고 있기에
다짐해 왔어 언젠가
이별이 오면
그땐 떠난 내 마음이
미안하지 않게
좋은 추억으로 간직하게
널 웃으며 보내준다고
so baby faith is all we need
it was love that set us free
처음처럼 이별은 아무런
얘기 없이 하지만
love forever lives
다시는 볼 수 없어도
나의 가슴속엔 언제나 그대
영원하겠죠
언젠가 내 모습 또 다시
처음처럼 그립다면 그냥
돌아오면 돼
don't you know I love you
trust the warmth inside
can you feel my love alive
어제처럼 오늘도 아무일
없는듯이
그리고 please don't
tell me why
이렇게 돌아서지만
나를 떠나가는 이유를 난 묻진
않을게요
so baby faith is all we need
it was love that set us free
처음처럼 이별은 아무런
얘기 없이
하지만 love forever lives
다시는 볼 수 없어도
나의 가슴속엔 언제나 그대
영원하겠죠",R&B/Soul,2000.04.21
29,김경호,와인(迗人),"많이아팠었어
긴 호흡에도 가라앉지 않아
지독한 그리움을 앓게 한
날 울린 사람 너였어
가끔씩 만났지 서로가 다른 연인에게
묶여있는 지금도 마음 속에는
너를 인정하는 나
네 앞에 서면 또 울어
한번 파놓았던 아픈 사랑은
갈수록 더 깊어지는 것
이제 다 잊도록 우리 조금만 노력해
다신 와선 안될 길을 오지마
작은 희망도 버려
미칠 것 같아 마지막이라는 말보다
왜 넌 더 슬픈지
너 생각나는지 차에서 듣던 빗소리가
우릴 닮았다던 말
함께 즐기던
하얀 와인 한 잔을
우리 눈물이라던 말
그래 사랑하는 사람 위해서
싫은 일도 참아내는 것
네 연인까지도 울리지 않게 하는 것
알아 한번 빗나갔던 사랑은
다시 어긋나기에
우리 사랑은 처음 만난
그 때부터 아팠던 거야
이제 너와의 모든 사랑에
인연의 끈을 놓아도
마음 흔들려선 안돼
앞으론 그를 위해서 사는 거야
그래 사랑하는사람 위해서
싫은 일도 참아내는 것
잊지 못하면서 잊은 듯 살아주는 것
잘가 지금 네가 등을 돌린 채
걸음 멈춘 까닭은
마지막이 될 목 메이는 이 한마디
널 사랑해
내게 간절한 네 사랑은
그만큼 뿐인걸",록/메탈,2000.07.13
30,이정현,바꿔,"모두 제정신이 아니야 다들
미쳐가고만 있어
어느 누굴 믿어 어찌믿어
더는 못믿어
누가 누굴 욕하는거야 그러는
넌 얼마나 깨끗해
너나 할것없이 세상속에
속물들이야
바꿔 바꿔 바꿔 내 모든걸
다 바꿔 바꿔 바꿔
사랑도 다 바꿔 바꿔 바꿔 거짓은
다 바꿔 바꿔 바꿔 세상을 다 바꿔
THANGTH IT WAS A MUST
TO TRUST YOU NOW I CRUSH
YOU ANALYSIN MY BRAIN
너의 가식적인 사랑
나를 다시 사랑하길 바래
내가 다시 돌아오길 바래
그럼 바꾸길 바래 늦기전에
날 잡길 바래
한 여자의 지난 과거가 왜
용서받지 못할 일이야
맘에 걸렸다면 처음부터 왜
날 사랑해
모든 것이 변해버렸어 예전의
나로 착각하지마
나를 버린것을 후회해도
이미 늦었어
바꿔 바꿔 바꿔 내 모든걸
다 바꿔 바꿔 바꿔
사랑도 다 바꿔 바꿔
바꿔 거짓은
다 바꿔 바꿔 바꿔 세상을
다 바꿔 바꿔 바꿔 내 모든걸 다
바꿔 바꿔 바꿔
사랑도 다 바꿔 바꿔 바꿔
거짓은 다 바꿔 바꿔
바꿔 세상을
다 바꿔 바꿔",댄스,1999.10
31,김현철,그대니까요 (Duet With 차은주),"홀로 텅 빈 방을 볼 때면
문득 그대 없음을 느끼죠
그대가 버린 이 도시속을 살아가요
어떤 좋은 것 볼 때마다
또한 그대있음이 그립죠
그대없이는 난 아무것도 아닌걸요
이젠 헤어지지 말아요
우린 헤어지면 안돼요
어쩌면 죽는날까지 어쩌면 그보다 더
미칠것만큼 사랑할 사람
그대니까요
너무 파란 하늘일때마다
많이 그대 생각을 하죠
나는 알아요 우린 헤어질 수 없다는걸
이젠 헤어지지 말아요
우린 헤어지면 안돼요
어쩌면 죽는날까지 어쩌면 그보다 더
미칠것만큼 사랑할 사람
그대니까요
잊어서도 안돼요
우리 사랑한것을 언제까지나

어쩌면 죽는 날까지 어쩌면 그보다 더
미칠것만큼 사랑할 사람
그대니까요
우리 헤어지지 말아요
우린 헤어지면 안돼요
어쩌면 죽는 날까지 어쩌면 그보다 더
미칠것만큼 사랑할 사람
그대니까요",발라드,2000.07.08
32,이정현,와,"사실이 아니길 믿고 싶었어
널 놓치기 싫었어
혹시나 우리의 사랑이 잘못 돼
끝나면 어떡해
가슴은 아프지만 모른척 해야해
이별보단 덜 아플 테니까
설마했던 네가 나를 떠나버렸어
설마했던 네가 나를 버렸어
깊었던 정을 쉽게 잊을 수 없어
늦었어 이미 난 네 여자야
오오오오오오오오 독한
여자라 하지마
오오오오오오오오
사랑했으니 책임져
다시는 사랑에 속지 않기를 나
간절히 바랬어
네가 내 인생의 마지막 남자가
돼 주길 바랬어
하지만 이게 뭐야 눈물 뿐이야
이제 남은건 절망 뿐이야
설마했던 네가 나를 떠나버렸어
설마했던 네가 나를 버렸어
깊었던 정을 쉽게 잊을 수 없어
늦었어 이미 난 네 여자야
오오오오오오오오
독한 여자라 하지마
오오오오오오오오
사랑했으니 책임져
날 봐 잘 봐 내 사랑을 다시 봐
와와 봐봐 이번이 마지막
뭣하러 뭣하러 떠나 날
뭣하러 뭣하러 버려
이제 잔소리 말고 내게로
다시 와줘 와줘",댄스,1999.10
33,원타임,One Love,"Since The First Day We Met
Through All The Times
We Had
I Thank God That I Found you
oh yeh
So glad to have you in my life
너를 처음 만난 건 어느
추운 겨울날
무너질 듯이 외롭고
너무도 힘겨운 날
하얀 미소로 내게 다가와
따스히 감싸줬어
날아갈 듯이 행복해진 나
마치 어제처럼 기억이 나
그때 나 내 자신에게 수없이도
수백번이고 되새기며 말을 했어
아름다운 널 후회하지
않게 하기로
비록 세상이 그댈 힘들게
하더라도
모든게 뜻대로 가지 않다
하더라도
소중한 그대여 절대 잊지마오
여기 나 언제나 그대 것이라오
이젠 너의 그 눈물 가누며
따스하게 너를 감싸 안을게
네게 줄게 모든 걸 다 바쳐
너를 위해 준비한 사랑을
너의 맑은 눈에 비친 내
행복한 모습이
아련하게 보일 때 깊은 내 마음
한 구석 난 내 존재감을 느끼네
그 느낌이 내겐 무엇보다 소중해
메마른 내겐 비가 되어주고
어둠에 빠진 내게 밝은 빛이
되어주고
지친 내겐 웃음이 되어주고
그안에 내 사랑은 커져만 가고
가만히 두 눈을 감고
그댈 떠올려봐
네가 나만의 것이라는 그 생각에
이 모든게 행복하게 보이기만 해
사랑해 저 높은 하늘 아래
이젠 너의 그 눈물 가누며
따스하게 너를 감싸 안을게
네게 줄게 모든 걸 다 바쳐
너를 위해 준비한 사랑을
영원히 내가 너를 지켜줄게
이세상 모든게 변한다해도
간직할게
영원히 내가 너를 지켜줄게
이세상 모든게 변한다해도
간직할게
woo wer baby 영원히
한순간 내 모습마저도
너란걸 알고있니
You know it you know it
너 하나뿐야
You`re the love of my
life yeah
이젠 너의 영원히 내가
너를 지켜줄게
눈물을 가누며
따스하게 모든게 변한다해도
간직할게
네게 줄게 영원히 내가 너를
지켜줄게
너를 위해 모든게 변한다해도
간직할게
내 사랑을 내 사랑을
내 사랑을",랩/힙합,2000.04.01
